mix_id,sir_level_db,overlap_ratio,target_transcript,pred_transcript,wer,cer,leakage_rate
mix_librispeech_04432,5,0.5,recognition in this sense does not necessarily involve more than a habit of association the kind of object we are seeing at the moment is associated with the word cat or with an auditory image of purring or whatever other characteristic we may happen to recognize in the cat of the moment,recognition in this sense does not necessarily involve more that a habit of association the kind of object we are seeing as the most is associated with the word cat or with an auditory image of pairing or whatever other characteristic we may happen to recognize in the act of the moment,0.09615384615384616,0.03125,0.0
mix_librispeech_03644,0,0.1,the mother in managing the case in this way relies partly on convincing the reason of the child and partly on an appeal to her affection,the mother in managing the case in this way relies partly on convincing the reason of the child and partly on an appeal to her affection,0.0,0.0,0.0
mix_librispeech_04143,0,0.4,the mystery of their origin their capacity for evolving latent faculties of crime and the steady vitality with which they survive the hearse and speak their deep mouthed malignities in every new born generation have associated them somehow in my mind with a spell of life exceeding and distinct from human and a special satanic action,the mystery of their origin and he wick capacity for evolving with weight eclectic primarge and the study vitality with which they survived the hers and speak their deep mouth milignities in every and he will not the association has associated them somehow in my mind with a spell of life exceeding and distinct for human and a special satanic action,0.35714285714285715,0.18263473053892215,0.0625
mix_librispeech_02878,0,1.0,the poor little things cried cynthia think of them having been turned to the wall all these years,let me show you the things i said that i think of them too,1.0,0.6804123711340206,0.0
mix_librispeech_06493,0,0.5,scuse me said trot i neglected to tell you that you are not the boolooroo any more,excuse me i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i need blood i,19.470588235294116,16.926829268292682,0.0
mix_librispeech_10478,5,1.0,and he leaned against the wall lost in reverie,he leans against the wall lost,0.4444444444444444,0.3695652173913043,0.0
mix_librispeech_10453,5,1.0,be not so foolish friend said fitzooth crossly,be not so foolish friend said vizuth costly,0.25,0.13043478260869565,0.0
mix_librispeech_05240,5,0.2,so they were quite willing to obey the orders of their girl queen and in a short time the blasts of trumpets and roll of drums and clashing of cymbals told trot and cap n bill that the blue bands had assembled before the palace,so they are quite willing to obey the orders of their girl queen and in a short time the blast of trumpets and roll of drums and clashing of songs told trott and cat and bill that the blue bands had assembled before the pen was,0.17777777777777778,0.08370044052863436,0.0
mix_librispeech_11752,0,0.2,horse sense a degree of wisdom that keeps one from betting on the races,horse sense make a degree of wisdom that keeps one from betting on the races,0.07142857142857142,0.07042253521126761,0.0
mix_librispeech_10488,0,0.4,wherever the means of grace are found there is the holy church even though antichrist reigns there,wherever the means of grace is fairly over the holy church even though anti means are very in here,0.5882352941176471,0.29591836734693877,0.07142857142857142
mix_librispeech_06937,0,1.0,associated with this simple form of apparatus were various ingenious details and refinements to secure regularity of operation freedom from inaccuracy and immunity from such tampering as would permit theft of current or damage,associated with the simple form of apparatus we are various intelligence details and refinements to secure regularity of operation freedom from inaccuracy and immunity of such temporary has been permitted for methylated or damage,0.35294117647058826,0.18141592920353983,0.1111111111111111
mix_librispeech_07240,0,0.3,the english forwarded to the french baskets of flowers of which they had made a plentiful provision to greet the arrival of the young princess the french in return invited the english to a supper which was to be given the next day,the english forwarded to the french baskets of flowers of which they had made a plantable provision to create the arrival of the young princess all the french intern invited the english to a supper which was to be given the next day,0.11627906976744186,0.06956521739130435,0.0
mix_librispeech_09945,5,0.5,come forth worm and the silent valley to thy pensive queen,come forth warm and the silent valley to the expensive clone,0.36363636363636365,0.15517241379310345,0.0
mix_librispeech_10160,5,0.2,how kind man is after all,how kind man is after all,0.0,0.0,0.0
mix_librispeech_02593,0,0.4,he wanted to begin at the top of the ladder,she wanted to again at the top floor bladder,0.5,0.23255813953488372,0.058823529411764705
mix_librispeech_11309,0,0.5,their assumed character changed with their changing opportunities or necessities,there assumed work there changed with room for opportunities when the set is,0.9,0.4,0.05555555555555555
mix_librispeech_02393,5,0.1,and anyhow there is nothing to understand,and any others nothing to understand,0.42857142857142855,0.14634146341463414,0.05
mix_librispeech_00523,5,0.3,they were later used as reserve machines and finally with the engine retired from service as part of the collection of edisonia but they remain in practically as good condition as when installed in 1883,they were later used as reserve machines and finally with the engine retired from service as part of the collection of edasonia but they remain in practically as condition as one installed in 1883,0.08571428571428572,0.04455445544554455,0.0
mix_librispeech_06376,0,0.2,ben zoof is most ambitious desire was to induce the captain to go with him and end his days in his much loved home and so incessantly were servadac is ears besieged with descriptions of the unparalleled beauties and advantages of this 18th arrondissement of paris that he could scarcely hear the name of montmartre without a conscious thrill of aversion,benzof is most ambitious desire was to induce the captain to go with him and end his days in his much loved home and so and assassinated with service actors besieged with descriptions of the unparalleled beauties and advantages of this 18th hour on decimal the paris that he could scarcely hear the name of montmartre without a conscious thrill of a version,0.21311475409836064,0.11331444759206799,0.0
mix_librispeech_06981,0,0.5,will the hurons hear his groans,well the huron is hear his wounds,0.6666666666666666,0.22580645161290322,0.0
mix_librispeech_06677,0,0.3,i must come another day and see your husband i want to have a consultation with him about horses,i am a coming another day and see your husband i want to do a consultation with him about horses,0.21052631578947367,0.11458333333333333,0.0
mix_librispeech_03900,5,0.5,your majesty is plan then in this affair is,your majesty is plan then in this affair is,0.0,0.0,0.0
mix_librispeech_12044,0,0.3,westmere and i were back after the 1st act and we thought she seemed quite uncertain of herself,westmaren i were back after the 1st act and died it thought she seemed quite uncertain or so,0.3333333333333333,0.17894736842105263,0.0
mix_librispeech_05585,0,0.1,there is a want of flow and often a defect of rhythm the meaning is sometimes obscure and there is a greater use of apposition and more of repetition than occurs in plato is earlier writings,there is a one of flow and often a defect of britain the meaning is sometimes obscure and there is a greater use of opposition and more of repetition than it could be replaced earlier writings,0.19444444444444445,0.13157894736842105,0.05555555555555555
mix_librispeech_11696,0,0.1,it is an antipathy an antipathy i cannot get over dear dorcas you may think it a madness but do not blame me,it is an antipathy an antipathy i cannot get over a dear dorques you may think it amazes but do not blame me,0.17391304347826086,0.08333333333333333,0.0
mix_librispeech_07956,0,0.1,he clasped his hands on the desk and said,he clashed his hands on the desk and said,0.1111111111111111,0.024390243902439025,0.0
mix_librispeech_07570,5,0.1,the behaviorist who attempts to make psychology a record of behavior has to trust his memory in making the record,the behaviorist who attempts to make psychology a record of behavior has to trust his memory and nothing the record,0.1,0.05309734513274336,0.0
mix_librispeech_11314,5,0.5,true history being a mixture of all things the true historian mingles in everything,true history being a mixture of all things the true history in mingles in everything,0.14285714285714285,0.03614457831325301,0.0
mix_librispeech_06777,5,0.1,he must descend with his heart full of charity and severity at the same time as a brother and as a judge to those impenetrable casemates where crawl pell mell those who bleed and those who deal the blow those who weep and those who curse those who fast and those who devour those who endure evil and those who inflict it,he must descend with his heart full of charity and severity at the same time as a brother and as a judge i have those impenetrable casemates who are crawl pell now those who bleed and those who deal the blow those who reap in those who curse those who fasten those who devour those who endure evil and those who inflicted,0.1774193548387097,0.071875,0.0
mix_librispeech_10161,5,1.0,now you will stay cried van say polly will not you,now you are today right man say pauli will not you,0.45454545454545453,0.3,0.0
mix_librispeech_00671,0,1.0,i shudder as i recall these monsters to my remembrance,i show them as i worry i am always more smart to you remember against his own,1.3,0.8333333333333334,0.10714285714285714
mix_librispeech_04188,0,0.5,the army found the people in poverty and left them in comparative wealth,the army found so much for the top of it and left them in the air as well,0.7692307692307693,0.4722222222222222,0.3333333333333333
mix_librispeech_00666,0,0.3,all the furniture belonged to other times,all the furniture belonged to other times,0.0,0.0,0.0
mix_librispeech_03266,5,0.3,philip lefrank this is my overlooker mister jago said the old man formally presenting us,feelable of frank this is my overlooked mister yago said the other man formerly presenting us,0.4666666666666667,0.20454545454545456,0.06666666666666667
mix_librispeech_01887,0,0.5,on august 27th 1837 she writes,i august 27th 1837 she writes,0.16666666666666666,0.06666666666666667,0.07142857142857142
mix_librispeech_11458,0,1.0,john taylor who had supported her through college was interested in cotton,i will be permitted to make luther king to american cotton,0.9166666666666666,0.7027027027027027,0.2222222222222222
mix_librispeech_08472,0,0.1,suddenly the ichthyosaurus and the plesiosaurus disappear below leaving a whirlpool eddying in the water,suddenly the iktia soras and the plusius soras disappear below is leaving a warpull heading in the water,0.4666666666666667,0.2403846153846154,0.0
mix_librispeech_09911,0,0.2,experience proves this,experience proves this,0.0,0.0,0.0
mix_librispeech_11139,0,0.4,from the norwegian graveyard one looks out over a vast checker board marked off in squares of wheat and corn light and dark dark and light,from the norwegian graveyard silver a vast checkerboard i found all squares of wheat and corn light and dark,0.46153846153846156,0.30434782608695654,0.030303030303030304
mix_librispeech_09091,0,0.3,after proceeding a few miles the progress of hawkeye who led the advance became more deliberate and watchful,after proceeding a few miles the progress in the archive who led the advance became more deliberate and watchable,0.2222222222222222,0.12037037037037036,0.0
mix_librispeech_07687,5,0.5,when i was a young man i thought paul was making too much of his call,when i was a young man i thought paul was making too much of his call,0.0,0.0,0.0
mix_librispeech_06031,0,0.5,i will ask the least imaginable but i must have something,i will ask you as least imaginable but i must have something,0.18181818181818182,0.10526315789473684,0.0
mix_librispeech_06090,5,0.3,the most famous of them all was the overthrow of the island of atlantis,the most famous of them all was the old rule of the island of atlantis,0.14285714285714285,0.11267605633802817,0.0
mix_librispeech_06238,0,0.4,so they were quite willing to obey the orders of their girl queen and in a short time the blasts of trumpets and roll of drums and clashing of cymbals told trot and cap n bill that the blue bands had assembled before the palace,so they were quite willing to obey the orders of their girl queen and in a short time the last of the role of dress and crashing of symbols told trott and caton bill that the blue vanishes and no for the palace,0.3111111111111111,0.16299559471365638,0.0
mix_librispeech_07350,0,0.4,facts form one of these and ideas the other,that is form wildies and its and other,0.7777777777777778,0.4883720930232558,0.05
mix_librispeech_07830,0,0.5,do you suppose the miniature was a copy of the same thing,do you suppose the miniature was a competency saint wheeling,0.4166666666666667,0.2807017543859649,0.0
mix_librispeech_00760,0,0.4,if this matter is not to become public we must give ourselves certain powers and resolve ourselves into a small private court martial,if this matter is not to become public we must give ourselves certain powers and resolve ourselves into a small private court martial,0.0,0.0,0.0
mix_librispeech_06254,0,0.2,i did not mean said captain battleaxe to touch upon public subjects at such a moment as this,i did not mean said captain battlex the catch upon public subjects at such a moment as there,0.2222222222222222,0.10869565217391304,0.1111111111111111
mix_librispeech_01906,5,0.1,he impressed me as being a perfectly honest man,he impressed me as being a perfectly honest man,0.0,0.0,0.0
mix_librispeech_03818,0,1.0,he was like unto my father in a way and yet was not my father,they were dead with my father and i too knew it was not my father,0.6,0.3770491803278688,0.023809523809523808
mix_librispeech_06269,5,0.3,the former boolooroo groaned,the former military ground,0.5,0.35714285714285715,0.0
mix_librispeech_04300,0,0.5,when she could not make a rabbit or a bird look real on paper she searched in her father is books for pictures of its bones,when she could not write a rabbit or a bird look real on paper she searched in her other books for pictures of these songs,0.19230769230769232,0.12195121951219512,0.0
mix_librispeech_05569,5,0.2,he knew his uncle would be glad to hear that he had at last turned his thoughts to a practical matter,he knew his uncle would be glad to hear that he had at last it was his thoughts to a practical matter,0.09523809523809523,0.0594059405940594,0.09523809523809523
mix_librispeech_07941,0,0.1,whose feet are as the feet of harts and underneath the everlasting arms,who is feet are as the feet of hearts and underneath the everlasting arms,0.23076923076923078,0.056338028169014086,0.0
mix_librispeech_10785,5,0.3,thus it is that the honor of 3 is saved our country is our master is and our own,the girls it is that the honor of 3 saved our country our mass consopens our own,0.3684210526315789,0.2625,0.0
mix_librispeech_04164,0,1.0,rejoice in thy growth said the sunbeams,to do so it seems to be all together because god is come vindus,2.0,1.205128205128205,0.3157894736842105
mix_librispeech_11223,0,0.5,to be or not to be that is the question whether tis nobler,to be or not to be that is the question whether to is no query,0.3076923076923077,0.10344827586206896,0.0
mix_librispeech_05971,0,0.2,sorry we have not any reception room in the jail,sorry we have not any reception room in the jail,0.0,0.0,0.0
mix_librispeech_03579,0,0.5,0 but i am glad to get this place mowed,0 but i am glad to get this very split in,0.3,0.3333333333333333,0.07692307692307693
mix_librispeech_02832,0,0.4,bartley started when hilda rang the little bell beside her dear me why did you do that,bartley started my own wrang the little bell beside her did you hear me why did you do that,0.35294117647058826,0.20930232558139536,0.043478260869565216
mix_librispeech_05449,5,0.2,to the young american here or elsewhere the paths to fortune are innumerable and all open there is invitation in the air and success in all his wide horizon,to the young american here where elsewhere the paths to fortune are innumerable and all open there is invitation in the air and success in all his wide horizon cities,0.06896551724137931,0.07051282051282051,0.0
mix_librispeech_03472,5,0.2,no doubt in process of time the ladies will follow,no doubt in process of time the ladies will follow,0.0,0.0,0.0
mix_librispeech_06327,0,0.4,but now here is a subject of which you will wonder at 1st why turner drew it at all,but now here is a subject of which you will wonder it 1st why turner drew it all,0.10526315789473684,0.04819277108433735,0.0
mix_librispeech_00137,5,0.1,exclaimed bill harmon to his wife as they went through the lighted hall,explained bill harron to his wife as they went through the light at hall,0.3076923076923077,0.08450704225352113,0.0
mix_librispeech_07043,5,0.4,length of service 14 years 3 months and 5 days,length of service 14 years 3 months and 5 days,0.0,0.0,0.0
mix_librispeech_04892,0,0.1,i know no such place said the tree,i know no such place said the tree,0.0,0.0,0.0
mix_librispeech_02180,0,0.1,she even seemed mildly amused at the attention she attracted,she even seemed mildly amused at the attention she attracted,0.0,0.0,0.0
mix_librispeech_10320,5,0.4,when the king comes to paris everybody calls out vive le roi,when the king comes to the terrace everybody calls out veeve a little boy,0.5,0.3333333333333333,0.0
mix_librispeech_07730,0,0.1,that is true badauderie,that is true baddalt gray,0.5,0.30434782608695654,0.0
mix_librispeech_03177,0,0.1,it is possible that i may be in a position then to indicate some course of action,it is possible that i may be in a position then to indicate some course of action,0.0,0.0,0.0
mix_librispeech_04854,0,0.1,dorcas in her strange way was moved,dorcus in her strange way was moved,0.14285714285714285,0.02857142857142857,0.0
mix_librispeech_04637,0,1.0,there is even a white row of beehives in the orchard under the walnut trees,there is nothing right robe hives and the orcs are not going to be honest anymore,0.9333333333333333,0.6133333333333333,0.14285714285714285
mix_librispeech_05115,0,0.1,take him out thorkel and let him taste your sword,take them out torkel and let them taste your sword,0.3,0.10204081632653061,0.0
mix_librispeech_11620,5,0.4,this was at the march election 1855,this was at the march election 1855,0.0,0.0,0.0
mix_librispeech_07648,0,0.4,does thee think thee could stand it 6 months,does the think the could stand at 6 months,0.3333333333333333,0.06818181818181818,0.03571428571428571
mix_librispeech_04261,0,0.3,far from it sire your majesty having given no directions about it the musicians have retained it,far from its sire you are mentally having given no directions about it the musicians have retained it,0.23529411764705882,0.10416666666666667,0.0
mix_librispeech_01331,0,0.2,surface dust at least had been removed and the fine old furniture gave a hint of its real elegance and polish,surface does at least had been removed and the fine old furniture gave a hint of its real elegance and tone,0.09523809523809523,0.07339449541284404,0.0
mix_librispeech_10209,0,0.5,philip lefrank this is my overlooker mister jago said the old man formally presenting us,feelable for i aint rust is my over here mister yago send a little man form ladders any else,1.0,0.5227272727272727,0.0
mix_librispeech_10674,0,0.3,familiarity is a feeling capable of degrees,familiarity is a filling effort for degrees,0.42857142857142855,0.2558139534883721,0.0
mix_librispeech_07002,0,0.1,thus no knowledge as to the past is to be derived from the feeling of familiarity alone,thus no knowledge as to the past is to be derived from the filling of familiarity alone,0.058823529411764705,0.022988505747126436,0.0
mix_librispeech_09550,5,0.2,remembering has to be a present occurrence in some way resembling or related to what is remembered,remembering has to be a present occurrence in some way resembling or related to what is remember,0.058823529411764705,0.02040816326530612,0.0
mix_librispeech_06941,5,0.2,it is a duty said i,it is a duty said i,0.0,0.0,0.0
mix_librispeech_08017,5,0.5,guided by you how we might stroll towards death our only music one another is breath through gardens intimate with hollyhocks where silent poppies burn between the rocks by pools where birches bend to confidants above green waters scummed with lily plants,guided by you how we might stroll towards death through ordinance hunting it with high hoax the silent ponds burn between the rice by foaming swimmer to the bend to confidants above green waters scummed with the lily plants,0.47619047619047616,0.3254901960784314,0.0
mix_librispeech_06241,5,0.3,on the palm were 3 little pyramids of black doughy clay,on the palm we are 3 little pyramids of black do we,0.36363636363636365,0.18181818181818182,0.0
mix_librispeech_09521,5,0.1,he spoke french perfectly i have been told when need was but delighted usually in talking the broadest yorkshire,he spoke french perfectly i have been told when need was but delighted usually in talking the broadest yorkshire,0.0,0.0,0.0
mix_librispeech_12481,0,0.1,but joyce had not been listening all at once she put down her candle on the table and faced her companion,but joyce had not been listening all at once she put down her candle on the table and faced her companion,0.0,0.0,0.0
mix_librispeech_06881,0,0.1,the christmas holidays came and she and anne returned to the parsonage and to that happy home circle in which alone their natures expanded amongst all other people they shriveled up more or less,the christmas holidays came and she and anne returned to the parcinage and to that happy home circle in which alone the earth is expanded amongst all other people they shriveled up more or less,0.11764705882352941,0.04639175257731959,0.0
mix_librispeech_10342,0,0.1,when you argue about the nature of god apart from the question of justification you may be as profound as you like,when you argue about the nature of god apart from the question of justification you may be as profound as you like,0.0,0.0,0.0
mix_librispeech_04530,0,1.0,i am my dear and all strangers are welcome to my home,i am either and all strangers are welcome tonight,0.4166666666666667,0.22641509433962265,0.0
mix_librispeech_10314,5,0.2,that summer the rains had been so many and opportune that it was almost more than shabata and his man could do to keep up with the corn the orchard was a neglected wilderness,that summer the reins had been so many and opportune that it was almost more than shabbata and his man could do to keep up with the car the orchard was an neglected wilderness,0.11764705882352941,0.028735632183908046,0.0
mix_librispeech_04673,0,0.4,we have tortured each other enough for tonight,we have tortured each other in the night,0.375,0.21739130434782608,0.027777777777777776
mix_librispeech_06996,5,0.3,ay me,i mean,1.0,0.8,0.0
mix_librispeech_01252,0,0.4,marie sighed,marie thank you,1.0,0.75,0.125
mix_librispeech_11470,0,1.0,i made her for only 20 oars because i thought few men would follow me for i was young 15 years old,i made a phone call as i saw it you then would follow me i would john 15 years old,0.5909090909090909,0.42857142857142855,0.09090909090909091
mix_librispeech_03374,0,0.4,how is it la valliere said mademoiselle de tonnay charente that the vicomte de bragelonne spoke of you as louise,how is it lavalian i heard said modemuzelle d teneshaw that the v compter brago lone spoke to you as louise,0.6,0.3125,0.0
mix_librispeech_02814,5,0.2,lifting the iron hammer that hung at the portal hester prynne gave a summons which was answered by one of the governor is bond servant a free born englishman but now a 7 years slave,lifting the iron hammer that hung at the portal has to print gave a summons which was answered by one of the governor is bomb searchers a freeborn englishman but now a 7 year slave,0.22857142857142856,0.09392265193370165,0.0
mix_librispeech_04719,0,0.4,in short he becomes a prominent figure in london society and if he is not careful somebody will say so,and short term becomes a prominent figure in one of the sides and if he is not careful somebody will say so,0.3,0.16666666666666666,0.18181818181818182
mix_librispeech_06544,0,1.0,in an image of a well known face for example some parts may feel more familiar than others when this happens we have more belief in the accuracy of the familiar parts than in that of the unfamiliar parts,in a new way a new world should never be created in your old car some parts will push more than the lower ground to anymore and this happens we have more believe in the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground to the lower ground,10.948717948717949,10.192118226600986,0.25
mix_librispeech_10040,5,0.5,many if not all the elements of the pre socratic philosophy are included in the timaeus,many i am not to touch all the elements of the preso cratic philosophy or any of that in these days,0.75,0.367816091954023,0.36363636363636365
mix_librispeech_04858,5,0.1,it is a stock company and rich,it is a stock company in rich,0.14285714285714285,0.06666666666666667,0.037037037037037035
mix_librispeech_07901,0,0.3,i will not be wicked any more sighed the old boolooroo i will reform,i will be wicked anymore son,0.7142857142857143,0.6029411764705882,0.0
mix_librispeech_11229,5,0.1,well what can not be done by main courage in war must be done by circumvention,well what can not be done by main courage and war must be done by circumvention,0.0625,0.02564102564102564,0.05555555555555555
mix_librispeech_08580,5,1.0,men should not speculate about the nature of god,men should not speculate about the neatroid,0.3333333333333333,0.16666666666666666,0.0
mix_librispeech_08427,5,0.2,she had another weight on her mind this christmas,she had another weight on her mind this christmas,0.0,0.0,0.0
mix_librispeech_01077,5,1.0,do you know lake 0 i really can not tell but he will soon tire of country life,do you know that is the way of the world 0 i really can not tell that he will see a tire of country life,0.5555555555555556,0.4230769230769231,1.0
mix_librispeech_10176,5,0.2,a voice from beyond the world was calling,a voice from beyond the world was calling,0.0,0.0,0.0
mix_librispeech_04363,5,0.5,i am running for representative on the republican ticket said kenneth quietly,i am running for represented for our republican ticket said kenneth quietly,0.25,0.12987012987012986,0.0
mix_librispeech_00770,0,0.3,and with it i leave you a name sif the friendly i shall hope to drink with you sometime in valhalla,and with it i leave you a name sifth and honly i shall hope to drink with you some time and vol hall,0.38095238095238093,0.15151515151515152,0.0
mix_librispeech_10357,5,0.2,to those duties you have not yet been called and when you are you will be less eager for celebrity,to those duties you have not yet been called and when you are you will be less eager for celebrity,0.0,0.0,0.0
mix_librispeech_08865,5,0.3,but in the rest of the work the power of language seems to fail him and the dramatic form is wholly given up,but in the rest of the work the power of the language seems to fail him and the dramatic forearm attack is only given up,0.17391304347826086,0.1574074074074074,0.0
mix_librispeech_00249,0,1.0,and i declare it is too bad that it is,and i declare that right,0.6,0.5,0.0
mix_librispeech_09766,5,0.4,at the emerald city where our princess ozma lives green is the popular color,at the emerald city where our project has been the marine is the popular car,0.42857142857142855,0.3026315789473684,0.0
mix_librispeech_07239,0,0.4,poor douglas before his death when it was in sight committed to me the manuscript that reached him on the 3rd of these days and that on the same spot with immense effect he began to read to our hushed little circle on the night of the 4th,poor douglas before his death when it had took light,0.8541666666666666,0.7857142857142857,0.09090909090909091
mix_librispeech_03419,5,0.2,not a doubt but had your force been only double or treble our own i should have found it my duty to struggle with you,not a doubt but had your force been only double or trouble i should have found out my duty to struggle with you,0.16,0.10256410256410256,0.0
mix_librispeech_10273,5,0.3,nor was rodolfo less surprised than they and the better to assure himself of so wonderful a fact he begged leocadia to give him some token which should make perfectly clear to him that which indeed he did not doubt since it was authenticated by his parents,nor was her dollful less surprised than he did and the better to assure himself or so wonderful effect he begged locadia to give him some token which should make perfectly clear to him that which indeed he did not doubt since it was authentic he had been by his parents,0.2553191489361702,0.1015625,0.0
mix_librispeech_10015,5,0.5,for many then this book has been a source of fascination surely one of the most influential novels ever written an inspiration for such scientists and discoverers as engineer simon lake oceanographer william beebe polar traveler sir ernest shackleton,for many then this book has been a source of fascination surely one of the most influential novels ever written an inspiration for such scientists and discoveries as engineers simon lake both inoders will young the bees polar tablets or earnest shakleton,0.3076923076923077,0.136,0.0
mix_librispeech_04976,0,0.2,at the farther end of the largest hall a table was set with golden cups and golden plates in long rows,at the farther end of the largest hall a table was set with golden cops and golden plates in long rows,0.047619047619047616,0.00980392156862745,0.0
mix_librispeech_04544,5,0.5,there is no class and no country that has yielded so abjectly before the pressure of physical want as to deny themselves all gratification of this higher or spiritual need,there is no class and no concern that as yielded so effectively before the pressure of physical will not as to deny themselves all the gratification of this higher and spiritual need,0.23333333333333334,0.13450292397660818,0.07142857142857142
mix_librispeech_05565,5,1.0,such consumption as falls to the women is merely incidental to their work it is a means to their continued labor and not a consumption directed to their own comfort and fulness of life,such consumption is caused to the women is merely incidental to their love it is a means to their continued labor and not to consume some direct to their own comfort and fullness of life,0.23529411764705882,0.10326086956521739,0.0
mix_librispeech_07939,5,0.4,there was something of sweetness and fondness in her tones and manner which was new to rachel and comforting and she returned the greeting as kindly and felt more like her former self,there was something of sweetness and fondness in her tones of happiness which was new to rachel and comforting and she returned the greeting as kind of lean for her and felt more like her former self,0.21212121212121213,0.13114754098360656,0.0
mix_librispeech_00716,5,1.0,whereupon lake laughed quietly still looking on the ace of hearts with his sly eyes,we are upon lake left quietly the next still looking on the east part with his fly of the next,0.8666666666666667,0.4457831325301205,0.16666666666666666
mix_librispeech_12069,5,0.1,the wine did certainly bring back the color to the squire is cheeks,the wind did certainly bring back the color to the squires cheeks,0.23076923076923078,0.04477611940298507,0.0
mix_librispeech_02048,5,0.1,0 sir do not mention it said missus poyser,0 sir do not mention it send missus poiser,0.2222222222222222,0.07142857142857142,0.0
mix_librispeech_05997,5,0.4,these means cannot be contaminated,these mean that cannot be contaminated,0.4,0.14705882352941177,0.0
mix_librispeech_06600,0,0.1,we are of course in fact able to judge when we recognize an object that we have seen it before but this judgment is something over and above recognition in this 1st sense and may very probably be impossible to animals that nevertheless have the experience of recognition in this 1st sense of the word,we are of course in fact able to judge when we recognize an object that we have seen it before but this judgment is something over and above recognition in this 1st sense and may very probably be impossible to animals and for the less have the experience of recognition in this 1st sense of the word,0.07272727272727272,0.03333333333333333,0.0
mix_librispeech_07245,0,0.5,many of these affiliated gentlemen of leisure are at the same time lesser men of substance in their own right so that some of them are scarcely at all others only partially to be rated as vicarious consumers,many of these are still in the same place the same time less than enough substance in their own right so that some of them are still in the same place i am not only partial to be rated as vicarious consumers,0.47368421052631576,0.3188405797101449,0.0
mix_librispeech_04178,5,0.5,0 it is better to live on the sea and let other men raise your crops and cook your meals,0 it is better to live on the sea and let other men raise your blocks and cook your meals,0.05,0.045454545454545456,0.0
mix_librispeech_04809,0,0.1,let us retrace our steps and examine as we go with keener eyes,let us retrace our steps and examine as we go with keen rise,0.15384615384615385,0.08064516129032258,0.0
mix_librispeech_10916,5,0.1,the scottish generals and commissioners affected great surprise on the appearance of the king and though they paid him all the exterior respect due to his dignity they instantly set a guard upon him under color of protection and made him in reality a prisoner,the scottish generals and commissioners affected great surprise on the appearance of the king and though they paid him all the exterior respect due to his dignity they instantly set a guard upon him under color of protection and made him in reality a prisoner,0.0,0.0,0.0
mix_librispeech_11851,0,0.5,familiarity is a feeling capable of degrees,familiarity and fulfilling capable of degrees,0.42857142857142855,0.18604651162790697,0.0
mix_librispeech_07140,0,0.1,let us hear the suspicions i will look after the proofs,let us see the suspicions i will look after the proofs,0.09090909090909091,0.05454545454545454,0.0
mix_librispeech_07190,5,0.2,if ever he was impelled to cast sin from him and to repent the impulse that moved him was the wish to be her knight,if ever he was impelled to cast sin from him and to repent the impulse that moved him was the wish to be her knight,0.0,0.0,0.0
mix_librispeech_01460,5,0.3,the late astounding events however had rendered procope manifestly uneasy and not the less so from his consciousness that the count secretly partook of his own anxiety,the late astounding events however had rendered procodes manifestly uneasy and not the less soving his consciousness that the count secretly partook of his own anxiety,0.1111111111111111,0.041916167664670656,0.0
