mix_id,sir_level_db,overlap_ratio,target_transcript,pred_transcript,wer,cer,leakage_rate
mix_librispeech_10488,0,0.4,wherever the means of grace are found there is the holy church even though antichrist reigns there,wherever the means of grace is fairly over the holy church even though anti measuring we,0.4117647058823529,0.2755102040816326,0.07142857142857142
mix_librispeech_06937,0,1.0,associated with this simple form of apparatus were various ingenious details and refinements to secure regularity of operation freedom from inaccuracy and immunity from such tampering as would permit theft of current or damage,associated with the simple form no doubt or at a process of various ingenious details and refinements to secure regularity of operation freedom from inaccuracy and immunity of such temporary assets would permit the authorities or fall or damage,0.4411764705882353,0.23008849557522124,0.4444444444444444
mix_librispeech_07240,0,0.3,the english forwarded to the french baskets of flowers of which they had made a plentiful provision to greet the arrival of the young princess the french in return invited the english to a supper which was to be given the next day,the english forwarded to the french baskets of flowers of which they had made a plantable provision to the arrival of the young princess the french intern invited the english to a supper which was to be given the next day,0.09302325581395349,0.06521739130434782,0.0
mix_librispeech_09945,5,0.5,come forth worm and the silent valley to thy pensive queen,come for the warm and the silent valley to the ipency clone,0.5454545454545454,0.2413793103448276,0.0
mix_librispeech_10160,5,0.2,how kind man is after all,how kind man is after all,0.0,0.0,0.0
mix_librispeech_02593,0,0.4,he wanted to begin at the top of the ladder,she wanted to again at the top floor of the ladder,0.3,0.23255813953488372,0.058823529411764705
mix_librispeech_11309,0,0.5,their assumed character changed with their changing opportunities or necessities,there assumed it was quite changed with true environmental opportunities when the set is,1.0,0.45,0.16666666666666666
mix_librispeech_02393,5,0.1,and anyhow there is nothing to understand,and any how there is nothing to understand,0.2857142857142857,0.024390243902439025,0.05
mix_librispeech_00523,5,0.3,they were later used as reserve machines and finally with the engine retired from service as part of the collection of edisonia but they remain in practically as good condition as when installed in 1883,they were later used as reserve machines and finally with the engine retired from service as part of the collection at sonya but they remain in practically as good condition as one installed in 1883,0.08571428571428572,0.04455445544554455,0.0
mix_librispeech_06376,0,0.2,ben zoof is most ambitious desire was to induce the captain to go with him and end his days in his much loved home and so incessantly were servadac is ears besieged with descriptions of the unparalleled beauties and advantages of this 18th arrondissement of paris that he could scarcely hear the name of montmartre without a conscious thrill of aversion,benzof is most ambitious desire was to induce the captain to go with him and end his days in his much loved home and so assassinly served as a guest and so assassinly served as a guest and so assassinly served as a guest and so assassinly served as a guest and so assassinly served as a guest and so assassinly served as a guest and so assassinly served as a guest and so assassinly served as a guest and so assassinly served as a guest and so assassinly served as a guest and so assassinly served as a guest and so assassinly served as a guest and so assassinly served as a guest and so assassinly served as a assassinly served as a guest and so assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassinly served as a assassin,4.180327868852459,3.5410764872521248,0.07692307692307693
mix_librispeech_06981,0,0.5,will the hurons hear his groans,will the huron is hear his bones,0.5,0.1935483870967742,0.0
mix_librispeech_06677,0,0.3,i must come another day and see your husband i want to have a consultation with him about horses,i am going to come another day and see your husband i want to do a couple of things with him about horses,0.3684210526315789,0.2604166666666667,0.08333333333333333
mix_librispeech_03900,5,0.5,your majesty is plan then in this affair is,your majesty is plan then and this affair is .,0.2222222222222222,0.09302325581395349,0.0
mix_librispeech_12044,0,0.3,westmere and i were back after the 1st act and we thought she seemed quite uncertain of herself,westmaren i were back after the 1st act and died it thought she seemed quite uncertain or so,0.3333333333333333,0.17894736842105263,0.0
mix_librispeech_05585,0,0.1,there is a want of flow and often a defect of rhythm the meaning is sometimes obscure and there is a greater use of apposition and more of repetition than occurs in plato is earlier writings,there is a one of flow and often a defect of britain the meaning is sometimes obscure and there is a greater use of opposition and more of repetition than occurs in plato is earlier writings,0.08333333333333333,0.05263157894736842,0.0
mix_librispeech_11696,0,0.1,it is an antipathy an antipathy i cannot get over dear dorcas you may think it a madness but do not blame me,it is an antipathy and antipathy i cannot get over a dear dorques you may think it a map or a map but do not blame me,0.30434782608695654,0.14814814814814814,0.0
mix_librispeech_07956,0,0.1,he clasped his hands on the desk and said,he clashed his hands on the desk and said,0.1111111111111111,0.024390243902439025,0.0
mix_librispeech_07570,5,0.1,the behaviorist who attempts to make psychology a record of behavior has to trust his memory in making the record,the behaviorist who attempts to make psychology a record of behavior has to trust his memory and nothing the record,0.1,0.05309734513274336,0.0
mix_librispeech_11314,5,0.5,true history being a mixture of all things the true historian mingles in everything,true history being a mixture of all things in south china the true history in mingles in everything found among,0.5,0.3614457831325301,0.15384615384615385
mix_librispeech_06777,5,0.1,he must descend with his heart full of charity and severity at the same time as a brother and as a judge to those impenetrable casemates where crawl pell mell those who bleed and those who deal the blow those who weep and those who curse those who fast and those who devour those who endure evil and those who inflict it,he must descend with his heart full of charity and severity at the same time as a brother and as a judge child those impenetrable casemates who are crawl pell now those who bleed and those who deal the blow those who reap in those who curse primary those who fasten those who devour those who endure evil and those who inflict it,0.14516129032258066,0.084375,0.0
mix_librispeech_10161,5,1.0,now you will stay cried van say polly will not you,now you are today,0.8181818181818182,0.72,0.0
mix_librispeech_00671,0,1.0,i shudder as i recall these monsters to my remembrance,i show them as i am very far away,0.8,0.7037037037037037,0.0
mix_librispeech_04188,0,0.5,the army found the people in poverty and left them in comparative wealth,the army found so much for the taverny and left them in the area as well,0.6923076923076923,0.4027777777777778,0.25
mix_librispeech_00666,0,0.3,all the furniture belonged to other times,all the furniture belonged other times,0.14285714285714285,0.07317073170731707,0.0
mix_librispeech_03266,5,0.3,philip lefrank this is my overlooker mister jago said the old man formally presenting us,feelable of frank this is my overlooked mister yago said your man formerly presenting us,0.5333333333333333,0.22727272727272727,0.06666666666666667
mix_librispeech_01887,0,0.5,on august 27th 1837 she writes,i august 27th 1837 she writes,0.16666666666666666,0.06666666666666667,0.07142857142857142
mix_librispeech_11458,0,1.0,john taylor who had supported her through college was interested in cotton,the condition is that i will be permitted to make luther king american cotton,1.0833333333333333,0.7567567567567568,0.3333333333333333
mix_librispeech_08472,0,0.1,suddenly the ichthyosaurus and the plesiosaurus disappear below leaving a whirlpool eddying in the water,suddenly the iktia soras and the plusius soras disappear below is leaving a warpull heading in the water,0.4666666666666667,0.2403846153846154,0.0
mix_librispeech_09911,0,0.2,experience proves this,experience proves this,0.0,0.0,0.0
mix_librispeech_11139,0,0.4,from the norwegian graveyard one looks out over a vast checker board marked off in squares of wheat and corn light and dark dark and light,from the norwegian graveyard i heard one was out silver a vast checkerboard i found the squares of wheat and corn light and dark dark and light,0.34615384615384615,0.2028985507246377,0.06060606060606061
mix_librispeech_09091,0,0.3,after proceeding a few miles the progress of hawkeye who led the advance became more deliberate and watchful,after proceeding a few miles the progress of an hour guy who led the advance became more deliberate and watchable,0.2222222222222222,0.12037037037037036,0.04081632653061224
mix_librispeech_07687,5,0.5,when i was a young man i thought paul was making too much of his call,when i was a young man i thought paul was making too much of his call,0.0,0.0,0.0
mix_librispeech_06031,0,0.5,i will ask the least imaginable but i must have something,i will ask you to be imaginable but i must have something,0.2727272727272727,0.14035087719298245,0.034482758620689655
mix_librispeech_06090,5,0.3,the most famous of them all was the overthrow of the island of atlantis,the most famous of them all was the overworld of the island of atlantis,0.07142857142857142,0.056338028169014086,0.0
mix_librispeech_06238,0,0.4,so they were quite willing to obey the orders of their girl queen and in a short time the blasts of trumpets and roll of drums and clashing of cymbals told trot and cap n bill that the blue bands had assembled before the palace,so they were quite willing to obey the orders of their girl queen and in a short time the last which i am roll of dress and crashing the members told trott and cat and bill that the blue bell is a no for the palace,0.35555555555555557,0.20704845814977973,0.038461538461538464
mix_librispeech_07350,0,0.4,facts form one of these and ideas the other,thanks for your time,1.0,0.7674418604651163,0.025
mix_librispeech_07830,0,0.5,do you suppose the miniature was a copy of the same thing,do you suppose the miniature was a copy of the white boy,0.16666666666666666,0.15789473684210525,0.05555555555555555
mix_librispeech_00760,0,0.4,if this matter is not to become public we must give ourselves certain powers and resolve ourselves into a small private court martial,if this matter is not to become public we must give ourselves certain powers and resolve ourselves into a small private court martial,0.0,0.0,0.0
mix_librispeech_06254,0,0.2,i did not mean said captain battleaxe to touch upon public subjects at such a moment as this,i did just mean said captain battle ax the culture pond public subjects at such a moment as this,0.3333333333333333,0.16304347826086957,0.1111111111111111
mix_librispeech_01906,5,0.1,he impressed me as being a perfectly honest man,he impressed me as being a perfectly honest man,0.0,0.0,0.0
mix_librispeech_03818,0,1.0,he was like unto my father in a way and yet was not my father,they was not my father,0.7333333333333333,0.639344262295082,0.0
mix_librispeech_06269,5,0.3,the former boolooroo groaned,the former bull are re ground,1.0,0.35714285714285715,0.05263157894736842
mix_librispeech_04300,0,0.5,when she could not make a rabbit or a bird look real on paper she searched in her father is books for pictures of its bones,when she could not wear a rapidore bird look real on paper she searched in her other books for pictures of the song,0.3076923076923077,0.17073170731707318,0.038461538461538464
mix_librispeech_05569,5,0.2,he knew his uncle would be glad to hear that he had at last turned his thoughts to a practical matter,he knew his uncle would be glad to hear that he had at last it was his thoughts to a practical matter,0.09523809523809523,0.0594059405940594,0.09523809523809523
mix_librispeech_07941,0,0.1,whose feet are as the feet of harts and underneath the everlasting arms,whose feet are as the feet of hearts and underneath the everlasting arms,0.07692307692307693,0.014084507042253521,0.0
mix_librispeech_10785,5,0.3,thus it is that the honor of 3 is saved our country is our master is and our own,but it is that the honor of 3 enslaved our country our mascot and our own,0.3157894736842105,0.2,0.030303030303030304
mix_librispeech_04164,0,1.0,rejoice in thy growth said the sunbeams,do you feel like the food is coming together because god becomes intolerant,1.8571428571428572,1.3846153846153846,0.2631578947368421
mix_librispeech_11223,0,0.5,to be or not to be that is the question whether tis nobler,do be or not to be the best question whether to is no query,0.6153846153846154,0.2413793103448276,0.0
mix_librispeech_05971,0,0.2,sorry we have not any reception room in the jail,sorry we have not any reception room in the jail,0.0,0.0,0.0
mix_librispeech_03579,0,0.5,0 but i am glad to get this place mowed,0 but i am glad to get this very small,0.2,0.2564102564102564,0.0
mix_librispeech_02832,0,0.4,bartley started when hilda rang the little bell beside her dear me why did you do that,i am,1.0,0.9534883720930233,0.043478260869565216
mix_librispeech_05449,5,0.2,to the young american here or elsewhere the paths to fortune are innumerable and all open there is invitation in the air and success in all his wide horizon,to the young american here were elsewhere the paths to fortune are innumerable and all open there is invitation in the air and success in all his wide horizon,0.034482758620689655,0.019230769230769232,0.0
mix_librispeech_03472,5,0.2,no doubt in process of time the ladies will follow,no doubt in process of time the ladies will follow,0.0,0.0,0.0
mix_librispeech_06327,0,0.4,but now here is a subject of which you will wonder at 1st why turner drew it at all,but now here is a subject of which she can go wonder it 1st why turner did that at all,0.3157894736842105,0.1927710843373494,0.03571428571428571
mix_librispeech_00137,5,0.1,exclaimed bill harmon to his wife as they went through the lighted hall,explain to bill harron to his wife as they went through the light at hall,0.38461538461538464,0.1267605633802817,0.0
mix_librispeech_07043,5,0.4,length of service 14 years 3 months and 5 days,thank you for your time,1.0,0.8260869565217391,0.0
mix_librispeech_04892,0,0.1,i know no such place said the tree,i know no such place set the tree,0.125,0.08823529411764706,0.0
mix_librispeech_02180,0,0.1,she even seemed mildly amused at the attention she attracted,she even seemed mildly amused at the attention she attracted,0.0,0.0,0.0
mix_librispeech_10320,5,0.4,when the king comes to paris everybody calls out vive le roi,when the king comes to the terrace everybody calls out veeve a long way,0.5,0.3333333333333333,0.0
mix_librispeech_07730,0,0.1,that is true badauderie,that is true baddalt degree,0.5,0.2608695652173913,0.0
mix_librispeech_03177,0,0.1,it is possible that i may be in a position then to indicate some course of action,it is possible that i may be in a position then to indicate some course of action,0.0,0.0,0.0
mix_librispeech_04854,0,0.1,dorcas in her strange way was moved,dorkus in her strange way was moved,0.14285714285714285,0.05714285714285714,0.0
mix_librispeech_04637,0,1.0,there is even a white row of beehives in the orchard under the walnut trees,i did not then really know,1.0,0.8,0.5714285714285714
mix_librispeech_05115,0,0.1,take him out thorkel and let him taste your sword,take them out torkel and let them taste your sword,0.3,0.10204081632653061,0.0
mix_librispeech_11620,5,0.4,this was at the march election 1855,this was at the march election h f r i v,0.7142857142857143,0.2571428571428571,0.0
mix_librispeech_07648,0,0.4,does thee think thee could stand it 6 months,does the think b could stand at 6 months,0.3333333333333333,0.13636363636363635,0.03571428571428571
mix_librispeech_04261,0,0.3,far from it sire your majesty having given no directions about it the musicians have retained it,she either from its sire you are meant to say that i have not given no directions about it in musicians every tainted,0.9411764705882353,0.4583333333333333,0.125
mix_librispeech_01331,0,0.2,surface dust at least had been removed and the fine old furniture gave a hint of its real elegance and polish,surface does at least had been removed and the fine old furniture gave a hint of its real elegance and,0.09523809523809523,0.09174311926605505,0.0
mix_librispeech_10209,0,0.5,philip lefrank this is my overlooker mister jago said the old man formally presenting us,reliable throwing roses my over and carefully to yago to send the man form letter in fast,1.0666666666666667,0.6477272727272727,0.16666666666666666
mix_librispeech_10674,0,0.3,familiarity is a feeling capable of degrees,familiarity is a filling in the categories,0.5714285714285714,0.32558139534883723,0.0
mix_librispeech_07002,0,0.1,thus no knowledge as to the past is to be derived from the feeling of familiarity alone,thus no knowledge as to the past is to be derived from the feeling of familiarity alone,0.0,0.0,0.0
mix_librispeech_09550,5,0.2,remembering has to be a present occurrence in some way resembling or related to what is remembered,remembering has to be a present occurrence in some way resembling or related to what is written in the book,0.23529411764705882,0.16326530612244897,0.038461538461538464
mix_librispeech_06941,5,0.2,it is a duty said i,it is a duty said i,0.0,0.0,0.0
mix_librispeech_08017,5,0.5,guided by you how we might stroll towards death our only music one another is breath through gardens intimate with hollyhocks where silent poppies burn between the rocks by pools where birches bend to confidants above green waters scummed with lily plants,guided by you how we might stroll towards death i left you say common in others breath through art and finding you with all of the ox i left you with all of the ox through silent thoughts and burn between you and here i have the honor by finding you where birds has been to confidants above green waters scummed with the lily plants,0.9047619047619048,0.5137254901960784,0.6153846153846154
mix_librispeech_06241,5,0.3,on the palm were 3 little pyramids of black doughy clay,on the palm we are 3 little pyramids of black do we clay,0.36363636363636365,0.10909090909090909,0.0
mix_librispeech_09521,5,0.1,he spoke french perfectly i have been told when need was but delighted usually in talking the broadest yorkshire,he spoke french perfectly i have been told when need was but delighted usually in talking the broadest yorkshire,0.0,0.0,0.0
mix_librispeech_12481,0,0.1,but joyce had not been listening all at once she put down her candle on the table and faced her companion,but joyce had not been listening all at once she put down her candle on the table and faced her companion,0.0,0.0,0.0
mix_librispeech_06881,0,0.1,the christmas holidays came and she and anne returned to the parsonage and to that happy home circle in which alone their natures expanded amongst all other people they shriveled up more or less,the christmas holidays came and she and anne returned to the parcinage and to that happy home circle in which alone tears expanded amongst all other people they shriveled that more or less,0.11764705882352941,0.07216494845360824,0.0
mix_librispeech_10342,0,0.1,when you argue about the nature of god apart from the question of justification you may be as profound as you like,when you argue about the nature of god apart from the question of justification you may be as profound as you like,0.0,0.0,0.0
mix_librispeech_04530,0,1.0,i am my dear and all strangers are welcome to my home,i am either and all strangers are welcome to share,0.3333333333333333,0.18867924528301888,0.0
mix_librispeech_10314,5,0.2,that summer the rains had been so many and opportune that it was almost more than shabata and his man could do to keep up with the corn the orchard was a neglected wilderness,that summer the reins had been so many and opportune that it was almost more than shabbata and his man could do and keep up with the corn the orchard was a neglected wilderness,0.08823529411764706,0.028735632183908046,0.0
mix_librispeech_04673,0,0.4,we have tortured each other enough for tonight,we have tortured each other in the night,0.375,0.21739130434782608,0.027777777777777776
mix_librispeech_06996,5,0.3,ay me,i mean,1.0,0.8,0.0
mix_librispeech_01252,0,0.4,marie sighed,marie bye,0.5,0.4166666666666667,0.0
mix_librispeech_11470,0,1.0,i made her for only 20 oars because i thought few men would follow me for i was young 15 years old,this sentence also defines our signs as great so great how long the whole world could not,1.0,0.7959183673469388,0.5909090909090909
mix_librispeech_03374,0,0.4,how is it la valliere said mademoiselle de tonnay charente that the vicomte de bragelonne spoke of you as louise,how is it lavalia i heard said modemoiselle d teneshaw that the v compter brago lone spoke to you as louise,0.6,0.2767857142857143,0.0
mix_librispeech_02814,5,0.2,lifting the iron hammer that hung at the portal hester prynne gave a summons which was answered by one of the governor is bond servant a free born englishman but now a 7 years slave,lifting the iron hammer that hung at the portal has to print gave a summons which was answered by one of the governor is bomb suits a freeborn englishman but now a 7 years slave,0.2,0.08839779005524862,0.0
mix_librispeech_04719,0,0.4,in short he becomes a prominent figure in london society and if he is not careful somebody will say so,it becomes a prominent figure in one of the sides and if he is not careful somebody will say so,0.35,0.20588235294117646,0.18181818181818182
mix_librispeech_06544,0,1.0,in an image of a well known face for example some parts may feel more familiar than others when this happens we have more belief in the accuracy of the familiar parts than in that of the unfamiliar parts,and he will be well known he should never see his dear old comrades some hearts the little bushes the flowers around him anymore or this happens he will be more bullish than ever he is the old comrades the little bushes the flowers around him anymore,1.0512820512820513,0.7881773399014779,0.75
mix_librispeech_10040,5,0.5,many if not all the elements of the pre socratic philosophy are included in the timaeus,many i am not to be honest all the elements of the preso credig philosophy when i say that in these days,0.8125,0.4482758620689655,0.5454545454545454
mix_librispeech_04858,5,0.1,it is a stock company and rich,it is a stock company in rich,0.14285714285714285,0.06666666666666667,0.037037037037037035
mix_librispeech_07901,0,0.3,i will not be wicked any more sighed the old boolooroo i will reform,i will be wicked anymore no no side the old boor james please i will reform,0.5714285714285714,0.4117647058823529,0.16666666666666666
mix_librispeech_11229,5,0.1,well what can not be done by main courage in war must be done by circumvention,well what can not be done by main courage and war i must be done by circumvention,0.125,0.05128205128205128,0.05555555555555555
mix_librispeech_08580,5,1.0,men should not speculate about the nature of god,men should not speculate about the need drawing widely on his,0.5555555555555556,0.4166666666666667,0.15
mix_librispeech_08427,5,0.2,she had another weight on her mind this christmas,she had another weight on her mind this christmas,0.0,0.0,0.0
mix_librispeech_01077,5,1.0,do you know lake 0 i really can not tell but he will soon tire of country life,do you know that is the way of the world 0 i really can not tell that is the way of the entire country life,0.7777777777777778,0.6025641025641025,1.0
mix_librispeech_10176,5,0.2,a voice from beyond the world was calling,a voice from beyond the world was calling,0.0,0.0,0.0
mix_librispeech_04363,5,0.5,i am running for representative on the republican ticket said kenneth quietly,i am running for represented for our republic and ticket said kenneth quietly,0.4166666666666667,0.15584415584415584,0.017857142857142856
mix_librispeech_00770,0,0.3,and with it i leave you a name sif the friendly i shall hope to drink with you sometime in valhalla,and with it i leave you a name sift it openly i shall hope to bring with you some time and vol hall,0.42857142857142855,0.16161616161616163,0.0
mix_librispeech_10357,5,0.2,to those duties you have not yet been called and when you are you will be less eager for celebrity,to those duties you have not yet been called and when you are you will be less eager for celebrities of the,0.15,0.10204081632653061,0.06896551724137931
mix_librispeech_08865,5,0.3,but in the rest of the work the power of language seems to fail him and the dramatic form is wholly given up,but in the rest of the work the power of the language seems to fail him and the dramatic forearm check is only given up,0.17391304347826086,0.14814814814814814,0.0
mix_librispeech_00249,0,1.0,and i declare it is too bad that it is,i can not see it in that light,0.8,0.6578947368421053,0.5555555555555556
mix_librispeech_09766,5,0.4,at the emerald city where our princess ozma lives green is the popular color,at the emerald city where our professionalism lives green is the popular car,0.21428571428571427,0.17105263157894737,0.0
mix_librispeech_07239,0,0.4,poor douglas before his death when it was in sight committed to me the manuscript that reached him on the 3rd of these days and that on the same spot with immense effect he began to read to our hushed little circle on the night of the 4th,poor douglas before his death i entered when it took you 8 i committed to me the manuscript that reached him on the 3rd of these days and then my confidence is to the suggestions of the with immense effect he began to read to our to act a few in little circle on the night of the 4th,0.3958333333333333,0.2857142857142857,0.6363636363636364
mix_librispeech_03419,5,0.2,not a doubt but had your force been only double or treble our own i should have found it my duty to struggle with you,not a doubt but had your force been only double or trouble or main i should have found out my duty to struggle with you,0.16,0.06837606837606838,0.0
mix_librispeech_10273,5,0.3,nor was rodolfo less surprised than they and the better to assure himself of so wonderful a fact he begged leocadia to give him some token which should make perfectly clear to him that which indeed he did not doubt since it was authenticated by his parents,nor was her dollful less surprised than they and the better to assure himself or so wonderful effect he begged locadia to give him some token which should make perfectly clear to him that which indeed he did not doubt,0.2765957446808511,0.20703125,0.0
mix_librispeech_10015,5,0.5,for many then this book has been a source of fascination surely one of the most influential novels ever written an inspiration for such scientists and discoverers as engineer simon lake oceanographer william beebe polar traveler sir ernest shackleton,for many then this book has been a source of fascinating information surely one of the most influential novels ever written an inspiration for such scientists and discoveries as engineers simon life,0.3333333333333333,0.324,0.0
mix_librispeech_04976,0,0.2,at the farther end of the largest hall a table was set with golden cups and golden plates in long rows,at the farther end of the largest hall a day was set with golden cops and golden plates along rose,0.23809523809523808,0.09803921568627451,0.0
mix_librispeech_04544,5,0.5,there is no class and no country that has yielded so abjectly before the pressure of physical want as to deny themselves all gratification of this higher or spiritual need,there is no class and no criminal as you live so effectively before the pressure of physical want as to deny themselves more critical patient of this higher and spiritual need,0.3,0.2222222222222222,0.07142857142857142
mix_librispeech_05565,5,1.0,such consumption as falls to the women is merely incidental to their work it is a means to their continued labor and not a consumption directed to their own comfort and fulness of life,such consumption is caused by the women is merely incidental to their lives it is a means to their continued labor and not to consume some directage to their own comfort and all of the supply,0.3235294117647059,0.20652173913043478,0.06666666666666667
mix_librispeech_07939,5,0.4,there was something of sweetness and fondness in her tones and manner which was new to rachel and comforting and she returned the greeting as kindly and felt more like her former self,there was something of sweetness and fondness in her tone as those who knew the rachel and comforting and she returned the greeting as kind leaning and felt more like her former self,0.2727272727272727,0.13114754098360656,0.03333333333333333
mix_librispeech_00716,5,1.0,whereupon lake laughed quietly still looking on the ace of hearts with his sly eyes,where up on lake left quietly the next thing still looking on the east part with his fly the next thing to,1.0,0.5662650602409639,0.5
mix_librispeech_12069,5,0.1,the wine did certainly bring back the color to the squire is cheeks,the wind had certainly bring back the colors to the squires cheeks,0.38461538461538464,0.08955223880597014,0.0
mix_librispeech_02048,5,0.1,0 sir do not mention it said missus poyser,0 sir do not mention it send missus poiser,0.2222222222222222,0.07142857142857142,0.0
mix_librispeech_05997,5,0.4,these means cannot be contaminated,these mean cannot be contaminated,0.2,0.029411764705882353,0.0
mix_librispeech_06600,0,0.1,we are of course in fact able to judge when we recognize an object that we have seen it before but this judgment is something over and above recognition in this 1st sense and may very probably be impossible to animals that nevertheless have the experience of recognition in this 1st sense of the word,we are of course in fact been able to judge when we recognize an object that we have seen it before but this judgment is something over an aboust mission in this 1st sense and may very probably be impossible to animals most amperly less have the experience of recognition in this 1st sense of the word,0.12727272727272726,0.08666666666666667,0.024390243902439025
mix_librispeech_07245,0,0.5,many of these affiliated gentlemen of leisure are at the same time lesser men of substance in their own right so that some of them are scarcely at all others only partially to be rated as vicarious consumers,many of these are still getting banned and the robes the same time less than men of substance in their own right so that some of them are still getting banned i have only parted to be rated as vicarious consumers,0.39473684210526316,0.2946859903381642,0.043478260869565216
mix_librispeech_04178,5,0.5,0 it is better to live on the sea and let other men raise your crops and cook your meals,0 it is better to live on the ceiling let other men raise your boobs and cook your meals,0.15,0.09090909090909091,0.0
mix_librispeech_04809,0,0.1,let us retrace our steps and examine as we go with keener eyes,let us retrace our steps and examine as we go with keen rise,0.15384615384615385,0.08064516129032258,0.0
mix_librispeech_10916,5,0.1,the scottish generals and commissioners affected great surprise on the appearance of the king and though they paid him all the exterior respect due to his dignity they instantly set a guard upon him under color of protection and made him in reality a prisoner,the scottish generals and commissioners affected great surprise on the appearance of the king and though they paid him all the exterior respect but they did due to his dignity they instantly set a guard upon him under color of protection and made him a prisoner,0.1111111111111111,0.09266409266409266,0.0
mix_librispeech_11851,0,0.5,familiarity is a feeling capable of degrees,familiarity as a feeling capable of degree,0.2857142857142857,0.046511627906976744,0.0
mix_librispeech_07140,0,0.1,let us hear the suspicions i will look after the proofs,let us see the suspicions i will look after the proofs,0.09090909090909091,0.05454545454545454,0.0
mix_librispeech_07190,5,0.2,if ever he was impelled to cast sin from him and to repent the impulse that moved him was the wish to be her knight,if ever he was impelled cast sin from him and to repent the impulse that moved him was the wish to be her night,0.08,0.034782608695652174,0.0
mix_librispeech_01460,5,0.3,the late astounding events however had rendered procope manifestly uneasy and not the less so from his consciousness that the count secretly partook of his own anxiety,the late astounding events however had rendered procodes manifestly uneasy and not the less soving his consciousness that the count secretly partook of his own anxiety,0.1111111111111111,0.041916167664670656,0.0
mix_librispeech_05989,0,0.3,the farmer sat gloomily on the bench and would not eat and you cannot wonder for he saw us putting potfuls of his good beef and basket loads of bread into our big mouths,the farmer is act gloomily on the bench and would not eat i will do it and you cannot wonder for he saw us putting potfuls of his good beef and basculodes of bread and dark i will do it now,0.4411764705882353,0.23668639053254437,0.25
mix_librispeech_09860,5,0.4,their diving stone poised on its rude supports and rocking under their plunges and the rough hewn stones of the sloping breakwater over which they scrambled in their horseplay gleamed with cold wet luster,their diving stone poised on its roots of ports and rocking under their plunges and the rough hune stones of the sloping breakwater over which they scrambled in their horseplay gleam with cold wet luster,0.14705882352941177,0.058823529411764705,0.0
mix_librispeech_10948,5,0.3,probably not till the 2nd post,probably not till the 2nd post,0.0,0.0,0.0
mix_librispeech_02000,5,0.4,i am so very tired of being all alone here,i am so very tired of being all alone here,0.0,0.0,0.0
mix_librispeech_08175,5,1.0,gloves said the young man,it gloves,1.0,0.88,0.2
mix_librispeech_00404,0,1.0,it sounded dull it sounded strange and all the more so because of his main condition which was,it is not a fusion to delay it is correct that is great it is an instant i have heard all the most because it is made condition i had along the whole which was,1.5555555555555556,0.9680851063829787,0.3333333333333333
mix_librispeech_00384,5,0.2,it was the 1st great sorrow of his life it was not so much the loss of the cotton itself but the fantasy the hopes the dreams built around it,it was the 1st great sorrow of his life it was not so much the loss of the client itself but the fantasy the hopes the dreams built around you,0.06666666666666667,0.05673758865248227,0.0
mix_librispeech_11805,0,1.0,when she had that bad illness and i was only 11 years old she used to say you will have a friend on earth in your aunt rachel if i am taken from you for she has a kind heart and i am sure i have found it so,would you have that bad illness and i was only a little bit too tall she is here she is here she is here you will have a friend on earth in your aunt rachel if i am taken from you for she has a kind heart i did not tell me when i was here in the summer,0.5510204081632653,0.4174757281553398,0.7
mix_librispeech_11857,0,0.3,his wife now lies beside him and the white shaft that marks their graves gleams across the wheat fields,his wife now lies beside him and the wife shaft that marks their graves gleams across the wheat fields,0.05263157894736842,0.019417475728155338,0.0
mix_librispeech_10344,5,0.5,will you forgive me now,will you forgive me now,0.0,0.0,0.0
mix_librispeech_01633,5,0.3,but not more than what is in the bible aunt said dinah,but not more than what is in the bible and sadina,0.25,0.1111111111111111,0.1111111111111111
mix_librispeech_11942,5,0.3,i shudder as i recall these monsters to my remembrance,i shudder as i recall these monsters to remember us,0.2,0.14814814814814814,0.0
mix_librispeech_04784,0,0.5,i was thinking it is very like the ace of hearts answered the captain softly smiling on,i was thinking it is very like the ace of harvast answer the captain is office my name is miron,0.47058823529411764,0.26436781609195403,0.0
mix_librispeech_11818,0,0.5,this person was rodolfo who though he had gone to look for his friends had changed his mind in that respect not thinking it advisable to acquaint them with what had passed between him and the girl,this person was redone although we had gone to look for his friends he had changed his mind in that respect he had not yet advisable to acquaint them but that is past between him and that girl,0.3783783783783784,0.1836734693877551,0.0
mix_librispeech_06970,0,0.1,beth uneasy at his silence nudged him,beth uneasy at a silence nudged him,0.14285714285714285,0.08108108108108109,0.0
mix_librispeech_03925,0,0.1,i love thee with the passion put to use in my old griefs and with my childhood is faith,i love thee with the passion put to use in my old griefs in with my childhood is faith,0.05263157894736842,0.022988505747126436,0.0
mix_librispeech_04158,5,0.3,i have nothing to wear replied that demure person,i have nothing to wear,0.4444444444444444,0.5510204081632653,0.0
