mix_id,dataset,target_audio_path,target_speaker_id,target_gender,target_transcript,noise_audio_path,noise_speaker_id,noise_gender,noise_transcript,sir_level_db,overlap_ratio,target_start_time,noise_start_times
mix_librispeech_2394,librispeech,data/librispeech/LibriSpeech/test-clean/8555/284449/8555-284449-0001.flac,8555,Unknown,then they all marched out a little way into the fields and found that the army of pinkies had already formed and was advancing steadily toward them,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0062.flac,2830,Unknown,not for a crown or a kingdom or our goodness but for our sins,-5,0.4,0.0,[]
mix_librispeech_2395,librispeech,data/librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0046.flac,7729,Unknown,in the early morning of the next day may twenty ninth a company of dragoons with one empty saddle came down from the fort and while the pro slavery men still slept the prisoner and his escort were on their way across the prairies to lecompton in the charge of officers of the united states army,data/librispeech/LibriSpeech/test-clean/5105/28241/5105-28241-0015.flac,5105,Unknown,to the surprise of all and especially of lieutenant procope the line indicated a bottom at a nearly uniform depth of from four to five fathoms and although the sounding was persevered with continuously for more than two hours over a considerable area the differences of level were insignificant not corresponding in any degree to what would be expected over the site of a city that had been terraced like the seats of an amphitheater,-5,1.0,0.0,[]
mix_librispeech_2396,librispeech,data/librispeech/LibriSpeech/test-clean/7021/79759/7021-79759-0005.flac,7021,Unknown,the pain produced by an act of hasty and angry violence to which a father subjects his son may soon pass away but the memory of it does not pass away with the pain,data/librispeech/LibriSpeech/test-clean/5142/33396/5142-33396-0067.flac,5142,Unknown,but young sharp tongue now that we have caught you we will put you into a trap that you cannot get out of,5,0.5,0.0,[]
mix_librispeech_2397,librispeech,data/librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0033.flac,7729,Unknown,as he had promised to protect the hotel the reassured citizens began to laugh at their own fears,data/librispeech/LibriSpeech/test-clean/1221/135766/1221-135766-0009.flac,1221,Unknown,as to any other kind of discipline whether addressed to her mind or heart little pearl might or might not be within its reach in accordance with the caprice that ruled the moment,0,0.1,0.0,[]
mix_librispeech_2398,librispeech,data/librispeech/LibriSpeech/test-clean/8463/294825/8463-294825-0005.flac,8463,Unknown,other subtleties occur inside each episode the textures sparkling with wit information and insight,data/librispeech/LibriSpeech/test-clean/6930/75918/6930-75918-0003.flac,6930,Unknown,from the respect paid her on all sides she seemed like a queen and from the adoration with which she was treated by two or three she appeared an object of worship the queen mother gave the french the most affectionate reception france was her native country and she had suffered too much unhappiness in england for england to have made her forget france,-5,0.1,0.0,[]
mix_librispeech_2399,librispeech,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0024.flac,1580,Unknown,you left him in a chair you say which chair by the window there,data/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0012.flac,1320,Unknown,extinguished brands were lying around a spring the offals of a deer were scattered about the place and the trees bore evident marks of having been browsed by the horses,5,0.5,0.0,[]
mix_librispeech_2400,librispeech,data/librispeech/LibriSpeech/test-clean/1580/141084/1580-141084-0022.flac,1580,Unknown,and one more this morning,data/librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0003.flac,6829,Unknown,the democratic committee figured out a way to do this,0,0.1,0.0,[]
mix_librispeech_2401,librispeech,data/librispeech/LibriSpeech/test-clean/237/126133/237-126133-0012.flac,237,Unknown,there there he said soothingly patting her brown fuzzy head,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0047.flac,2830,Unknown,to do so is to lose god altogether because god becomes intolerable when we seek to measure and to comprehend his infinite majesty,0,0.2,0.0,[]
mix_librispeech_2402,librispeech,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0045.flac,2094,Unknown,oh sir don't mention it said missus poyser,data/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0004.flac,1089,Unknown,number ten fresh nelly is waiting on you good night husband,0,0.4,0.0,[]
mix_librispeech_2403,librispeech,data/librispeech/LibriSpeech/test-clean/260/123286/260-123286-0007.flac,260,Unknown,he called this sea a pond and our long voyage taking a little sail,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0005.flac,3575,Unknown,she a tory and clergyman's daughter was always in a minority of one in our house of violent dissent and radicalism,5,0.5,0.0,[]
mix_librispeech_2404,librispeech,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0037.flac,4446,Unknown,oh bartley what am i to do,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0055.flac,3575,Unknown,still her heart had received a shock in the perception of anne's delicacy and all these holidays she watched over her with the longing fond anxiety which is so full of sudden pangs of fear,-5,0.1,0.0,[]
mix_librispeech_2405,librispeech,data/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0028.flac,1188,Unknown,well then last here is turner's greek school of the highest class and you define his art absolutely as first the displaying intensely and with the sternest intellect of natural form as it is and then the envelopment of it with cloud and fire,data/librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0006.flac,4077,Unknown,their eyes were from the first turned in anticipation toward the evening sun not merely that the work of proselyting should be carried on in the west but that the headquarters of the church should be there established,0,1.0,0.0,[]
mix_librispeech_2406,librispeech,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0015.flac,2094,Unknown,to all appearance molly had got through her after dinner work in an exemplary manner had cleaned herself with great dispatch and now came to ask submissively if she should sit down to her spinning till milking time,data/librispeech/LibriSpeech/test-clean/6829/68769/6829-68769-0021.flac,6829,Unknown,a fresh wholesome looking boy was tom gates with steady gray eyes an intelligent forehead but a sensitive rather weak mouth,-5,0.4,0.0,[]
mix_librispeech_2407,librispeech,data/librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0031.flac,8463,Unknown,one of the sailors led me to the afterdeck where i stood in the presence of a smart looking officer who extended his hand to me,data/librispeech/LibriSpeech/test-clean/8555/284447/8555-284447-0012.flac,8555,Unknown,the captain shook his head,0,0.5,0.0,[]
mix_librispeech_2408,librispeech,data/librispeech/LibriSpeech/test-clean/7127/75947/7127-75947-0035.flac,7127,Unknown,good gracious has the king any right to interfere in matters of that kind,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0011.flac,8230,Unknown,some images like some sensations feel very familiar while others feel strange,-5,0.4,0.0,[]
mix_librispeech_2409,librispeech,data/librispeech/LibriSpeech/test-clean/4446/2271/4446-2271-0000.flac,4446,Unknown,mainhall liked alexander because he was an engineer,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0010.flac,7176,Unknown,ham to be or not to be,5,0.3,0.0,[]
mix_librispeech_2410,librispeech,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0033.flac,4446,Unknown,what i mean is that i want you to promise never to see me again no matter how often i come no matter how hard i beg,data/librispeech/LibriSpeech/test-clean/4992/41806/4992-41806-0005.flac,4992,Unknown,next came olive's turn to help in the ceremonies,0,0.5,0.0,[]
mix_librispeech_2411,librispeech,data/librispeech/LibriSpeech/test-clean/7127/75946/7127-75946-0005.flac,7127,Unknown,what do you mean inquired louis,data/librispeech/LibriSpeech/test-clean/121/121726/121-121726-0011.flac,121,Unknown,husband the next thing to a wife,5,0.3,0.0,[]
mix_librispeech_2412,librispeech,data/librispeech/LibriSpeech/test-clean/237/134500/237-134500-0038.flac,237,Unknown,and anyhow there's nothing to understand,data/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0039.flac,5639,Unknown,when she came to her senses and blushing to find herself in rodolfo's arms would have disengaged herself no senora he said that must not be strive not to withdraw from the arms of him who holds you in his soul,0,0.3,0.0,[]
mix_librispeech_2413,librispeech,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0015.flac,7176,Unknown,and so on till you get to the end when ophelia might say ah yes or something non committal of that sort,data/librispeech/LibriSpeech/test-clean/1284/1180/1284-1180-0030.flac,1284,Unknown,when i found it i said to myself that it would do nicely for my servant girl for when she was brought to life she would not be proud nor haughty as the glass cat is for such a dreadful mixture of colors would discourage her from trying to be as dignified as the blue munchkins are,5,0.1,0.0,[]
mix_librispeech_2414,librispeech,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0025.flac,3575,Unknown,again i thank you this incident i suppose will be renewed no more if i live to be an old woman i shall remember it thirty years hence as a bright dream,data/librispeech/LibriSpeech/test-clean/260/123440/260-123440-0003.flac,260,Unknown,oh won't she be savage if i've kept her waiting,5,0.4,0.0,[]
mix_librispeech_2415,librispeech,data/librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0012.flac,8455,Unknown,missus neverbend you must indeed be proud of your son,data/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0007.flac,5639,Unknown,meanwhile rodolfo had leocadia safe in his custody and in his own apartment,-5,1.0,0.0,[]
mix_librispeech_2416,librispeech,data/librispeech/LibriSpeech/test-clean/237/134500/237-134500-0003.flac,237,Unknown,the orchard was sparkling and rippling in the sun,data/librispeech/LibriSpeech/test-clean/7127/75947/7127-75947-0006.flac,7127,Unknown,the princess inquired no,-5,0.1,0.0,[]
mix_librispeech_2417,librispeech,data/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0044.flac,1188,Unknown,it will be well for you if you join not with those who instead of kites fly falcons who instead of obeying the last words of the great cloud shepherd to feed his sheep live the lives how much less than vanity of the war wolf and the gier eagle,data/librispeech/LibriSpeech/test-clean/5683/32866/5683-32866-0017.flac,5683,Unknown,i am very uneasy about it whatever it is i can't help it,-5,0.2,0.0,[]
mix_librispeech_2418,librispeech,data/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0015.flac,61,Unknown,will cried he softly and stuteley who had chosen his couch across the door of his young master's chamber sprang up at once in answer,data/librispeech/LibriSpeech/test-clean/8224/274381/8224-274381-0010.flac,8224,Unknown,by a quick and unexpected march montrose hastened to innerlochy and presented himself in order of battle before the surprised but not affrightened covenanters,0,0.5,0.0,[]
mix_librispeech_2419,librispeech,data/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0001.flac,1089,Unknown,stuff it into you his belly counselled him,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0004.flac,4446,Unknown,alexander did not sit down,5,0.5,0.0,[]
mix_librispeech_2420,librispeech,data/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0035.flac,1089,Unknown,he had the faith in him that moves mountains,data/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0011.flac,1320,Unknown,if a rock or a rivulet or a bit of earth harder than common severed the links of the clew they followed the true eye of the scout recovered them at a distance and seldom rendered the delay of a single moment necessary,5,0.5,0.0,[]
mix_librispeech_2421,librispeech,data/librispeech/LibriSpeech/test-clean/4992/41797/4992-41797-0006.flac,4992,Unknown,he keeps the thou shalt not commandments first rate hen lord does,data/librispeech/LibriSpeech/test-clean/908/31957/908-31957-0001.flac,908,Unknown,i sit beneath thy looks as children do in the noon sun with souls that tremble through their happy eyelids from an unaverred yet prodigal inward joy,-5,1.0,0.0,[]
mix_librispeech_2422,librispeech,data/librispeech/LibriSpeech/test-clean/1995/1826/1995-1826-0025.flac,1995,Unknown,some time you'll tell me please won't you,data/librispeech/LibriSpeech/test-clean/4992/23283/4992-23283-0000.flac,4992,Unknown,but the more forgetfulness had then prevailed the more powerful was the force of remembrance when she awoke,5,0.2,0.0,[]
mix_librispeech_2423,librispeech,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0009.flac,1580,Unknown,the alternative was that someone passing had observed the key in the door had known that i was out and had entered to look at the papers,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0012.flac,3575,Unknown,you will say that a woman has no need of such a caution there can be no peril in it for her,-5,0.2,0.0,[]
mix_librispeech_2424,librispeech,data/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0025.flac,61,Unknown,come to me men here here he raised his voice still louder,data/librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0005.flac,4446,Unknown,i haven't had a chance yet to tell you what a jolly little place i think this is,5,0.5,0.0,[]
mix_librispeech_2425,librispeech,data/librispeech/LibriSpeech/test-clean/7021/79759/7021-79759-0004.flac,7021,Unknown,without going to any such extreme as this we can easily see on reflection how vast an influence on the ideas and conceptions as well as on the principles of action in mature years must be exerted by the nature and character of the images which the period of infancy and childhood impresses upon the mind,data/librispeech/LibriSpeech/test-clean/5105/28240/5105-28240-0013.flac,5105,Unknown,nothing more than you know yourself,0,0.3,0.0,[]
mix_librispeech_2426,librispeech,data/librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0024.flac,8463,Unknown,we don't know where it will take us,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0042.flac,2094,Unknown,i hanna common patience with you,0,0.3,0.0,[]
mix_librispeech_2427,librispeech,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0039.flac,3575,Unknown,the christmas holidays came and she and anne returned to the parsonage and to that happy home circle in which alone their natures expanded amongst all other people they shrivelled up more or less,data/librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0013.flac,4446,Unknown,have you been in paris much these late years,-5,0.3,0.0,[]
mix_librispeech_2428,librispeech,data/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0006.flac,1089,Unknown,the pride of that dim image brought back to his mind the dignity of the office he had refused,data/librispeech/LibriSpeech/test-clean/8555/284449/8555-284449-0010.flac,8555,Unknown,it will be such a satisfaction,-5,0.5,0.0,[]
mix_librispeech_2429,librispeech,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0046.flac,4507,Unknown,each day has its own great grief or its little care,data/librispeech/LibriSpeech/test-clean/7021/79759/7021-79759-0001.flac,7021,Unknown,that is comparatively nothing,0,0.1,0.0,[]
mix_librispeech_2430,librispeech,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0028.flac,2094,Unknown,no no no totty ud get her feet wet said missus poyser carrying away her iron,data/librispeech/LibriSpeech/test-clean/6930/75918/6930-75918-0007.flac,6930,Unknown,you will be frank with me i always am,5,0.5,0.0,[]
mix_librispeech_2431,librispeech,data/librispeech/LibriSpeech/test-clean/121/127105/121-127105-0009.flac,121,Unknown,she has been dead these twenty years,data/librispeech/LibriSpeech/test-clean/7127/75947/7127-75947-0008.flac,7127,Unknown,the arrow pierced his heart and wounded him mortally,0,0.3,0.0,[]
mix_librispeech_2432,librispeech,data/librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0015.flac,4446,Unknown,don't i though i'm so sorry to hear it how did her son turn out,data/librispeech/LibriSpeech/test-clean/2830/3979/2830-3979-0010.flac,2830,Unknown,but the essence of luther's lectures is there,5,0.5,0.0,[]
mix_librispeech_2433,librispeech,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0047.flac,4507,Unknown,yesterday you were trembling for a health that is dear to you to day you fear for your own to morrow it will be anxiety about money the day after to morrow the diatribe of a slanderer the day after that the misfortune of some friend then the prevailing weather then something that has been broken or lost then a pleasure with which your conscience and your vertebral column reproach you again the course of public affairs,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0003.flac,1580,Unknown,without his scrapbooks his chemicals and his homely untidiness he was an uncomfortable man,-5,0.5,0.0,[]
mix_librispeech_2434,librispeech,data/librispeech/LibriSpeech/test-clean/3570/5696/3570-5696-0005.flac,3570,Unknown,throughout the entire evolution of conspicuous expenditure whether of goods or of services or human life runs the obvious implication that in order to effectually mend the consumer's good fame it must be an expenditure of superfluities,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0047.flac,2830,Unknown,to do so is to lose god altogether because god becomes intolerable when we seek to measure and to comprehend his infinite majesty,-5,0.2,0.0,[]
mix_librispeech_2435,librispeech,data/librispeech/LibriSpeech/test-clean/908/31957/908-31957-0021.flac,908,Unknown,oh to shoot my soul's full meaning into future years that they should lend it utterance and salute love that endures from life that disappears,data/librispeech/LibriSpeech/test-clean/6930/75918/6930-75918-0020.flac,6930,Unknown,bragelonne watched for some time the conduct of the two lovers listened to the loud and uncivil slumbers of manicamp who snored as imperiously as though he was wearing his blue and gold instead of his violet suit,5,0.4,0.0,[]
mix_librispeech_2436,librispeech,data/librispeech/LibriSpeech/test-clean/5142/33396/5142-33396-0010.flac,5142,Unknown,in the stern i curved the tail up almost as high as the head,data/librispeech/LibriSpeech/test-clean/4077/13754/4077-13754-0013.flac,4077,Unknown,before this travesty on the administration of law could be brought before the court of last resort and there meet with the reversal and rebuke it deserved men were imprisoned under sentences of many years duration,-5,0.4,0.0,[]
mix_librispeech_2437,librispeech,data/librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0004.flac,4077,Unknown,the practise of gathering its proselytes into one place prevents the building up and strengthening of foreign branches and inasmuch as extensive and strong organizations are seldom met with abroad very erroneous ideas exist concerning the strength of the church,data/librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0006.flac,4507,Unknown,slang is odious,0,0.2,0.0,[]
mix_librispeech_2438,librispeech,data/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0035.flac,1188,Unknown,thus in chaucer's dream,data/librispeech/LibriSpeech/test-clean/1580/141084/1580-141084-0007.flac,1580,Unknown,to morrow is the examination,0,0.3,0.0,[]
mix_librispeech_2439,librispeech,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0014.flac,2094,Unknown,the fact that it was churning day was another reason why it was inconvenient to have the whittaws and why consequently missus poyser should scold molly the housemaid with unusual severity,data/librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0005.flac,3729,Unknown,silvia was the adoration of france and her talent was the real support of all the comedies which the greatest authors wrote for her especially of the plays of marivaux for without her his comedies would never have gone to posterity,0,0.1,0.0,[]
mix_librispeech_2440,librispeech,data/librispeech/LibriSpeech/test-clean/237/134500/237-134500-0002.flac,237,Unknown,a brisk wind had come up and was driving puffy white clouds across the sky,data/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0016.flac,1089,Unknown,they were voyaging across the deserts of the sky a host of nomads on the march voyaging high over ireland westward bound,-5,0.5,0.0,[]
mix_librispeech_2441,librispeech,data/librispeech/LibriSpeech/test-clean/7021/79759/7021-79759-0002.flac,7021,Unknown,they are chiefly formed from combinations of the impressions made in childhood,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0047.flac,2830,Unknown,to do so is to lose god altogether because god becomes intolerable when we seek to measure and to comprehend his infinite majesty,0,0.3,0.0,[]
mix_librispeech_2442,librispeech,data/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0035.flac,61,Unknown,warrenton spoke thus with significance to show robin that he was not to think geoffrey's claims to the estate would be passed by,data/librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0012.flac,6829,Unknown,this was the first occasion within a generation when such an entertainment had been given at elmhurst and the only one within the memory of man where the neighbors and country people had been invited guests,0,0.1,0.0,[]
mix_librispeech_2443,librispeech,data/librispeech/LibriSpeech/test-clean/8224/274381/8224-274381-0006.flac,8224,Unknown,this nobleman's character though celebrated for political courage and conduct was very low for military prowess and after some skirmishes in which he was worsted he here allowed montrose to escape him,data/librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0007.flac,2300,Unknown,broad as the prairies and free in thought as the winds that sweep them he is idiosyncratically opposed to loose and wasteful methods to plans of empire that neglect the poor at the gate,-5,0.5,0.0,[]
mix_librispeech_2444,librispeech,data/librispeech/LibriSpeech/test-clean/5142/36377/5142-36377-0020.flac,5142,Unknown,a more dreary and more disunited family party i never sat at the table with,data/librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0017.flac,4077,Unknown,oh what a record to read what a picture to gaze upon how awful the fact,5,0.3,0.0,[]
mix_librispeech_2445,librispeech,data/librispeech/LibriSpeech/test-clean/672/122797/672-122797-0023.flac,672,Unknown,he well knew that he should never see his dear old comrades the little bushes and flowers around him anymore perhaps not even the birds,data/librispeech/LibriSpeech/test-clean/1995/1837/1995-1837-0005.flac,1995,Unknown,she was so strange and human a creature,-5,0.2,0.0,[]
mix_librispeech_2446,librispeech,data/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0033.flac,61,Unknown,truly such a horse should be worth much in nottingham fair,data/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0018.flac,1320,Unknown,it was silent and gloomy being tenanted solely by the captive and lighted by the dying embers of a fire which had been used for the purposed of cookery,-5,0.4,0.0,[]
mix_librispeech_2447,librispeech,data/librispeech/LibriSpeech/test-clean/5142/33396/5142-33396-0019.flac,5142,Unknown,oh it is better to live on the sea and let other men raise your crops and cook your meals,data/librispeech/LibriSpeech/test-clean/1580/141084/1580-141084-0024.flac,1580,Unknown,he could hardly stand still so great was his mental agitation and he ran towards holmes with two eager hands outstretched thank heaven that you have come,5,1.0,0.0,[]
mix_librispeech_2448,librispeech,data/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0004.flac,1320,Unknown,distrusting his own judgment his appeals to the opinion of chingachgook were frequent and earnest,data/librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0022.flac,2094,Unknown,mister ottley's indeed,5,1.0,0.0,[]
mix_librispeech_2449,librispeech,data/librispeech/LibriSpeech/test-clean/1995/1837/1995-1837-0028.flac,1995,Unknown,the chair was empty but he knew,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0023.flac,8230,Unknown,in this case as in most others what may be taken as certain in advance is rather vague,5,0.4,0.0,[]
mix_librispeech_2450,librispeech,data/librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0042.flac,2830,Unknown,the world brands this a pernicious doctrine,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0006.flac,4446,Unknown,i thought it might be sister kate or cousin mike would be happening along,5,0.3,0.0,[]
mix_librispeech_2451,librispeech,data/librispeech/LibriSpeech/test-clean/237/134500/237-134500-0027.flac,237,Unknown,marie's face fell under his brooding gaze,data/librispeech/LibriSpeech/test-clean/4446/2275/4446-2275-0035.flac,4446,Unknown,alexander rose and shook himself angrily yes i know i'm cowardly,-5,1.0,0.0,[]
mix_librispeech_2452,librispeech,data/librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0026.flac,7729,Unknown,in the shooting of sheriff jones in lawrence and in the refusal of ex governor beeder to allow the deputy marshal to arrest him they discovered grave offenses against the territorial and united states laws,data/librispeech/LibriSpeech/test-clean/8555/284447/8555-284447-0006.flac,8555,Unknown,in one place at the head of the room was a raised platform for the royal family with elegant throne chairs for the king and queen and six smaller but richly upholstered chairs for the snubnosed princesses,-5,0.5,0.0,[]
mix_librispeech_2453,librispeech,data/librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0013.flac,3570,Unknown,this differentiation is furthered by the inheritance of wealth and the consequent inheritance of gentility,data/librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0005.flac,3729,Unknown,silvia was the adoration of france and her talent was the real support of all the comedies which the greatest authors wrote for her especially of the plays of marivaux for without her his comedies would never have gone to posterity,5,0.5,0.0,[]
mix_librispeech_2454,librispeech,data/librispeech/LibriSpeech/test-clean/7127/75946/7127-75946-0027.flac,7127,Unknown,disdainful of a success of which madame showed no acknowledgement he thought of nothing but boldly regaining the marked preference of the princess,data/librispeech/LibriSpeech/test-clean/908/31957/908-31957-0003.flac,908,Unknown,when called before i told how hastily i dropped my flowers or brake off from a game,5,0.4,0.0,[]
mix_librispeech_2455,librispeech,data/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0011.flac,5639,Unknown,she found the door but it was locked outside,data/librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0013.flac,6829,Unknown,the attendance was unexpectedly large and the girls were delighted foreseeing great success for their fete,-5,1.0,0.0,[]
mix_librispeech_2456,librispeech,data/librispeech/LibriSpeech/test-clean/61/70970/61-70970-0000.flac,61,Unknown,young fitzooth had been commanded to his mother's chamber so soon as he had come out from his converse with the squire,data/librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0000.flac,8230,Unknown,the analysis of knowledge will occupy us until the end of the thirteenth lecture and is the most difficult part of our whole enterprise,0,0.4,0.0,[]
mix_librispeech_2457,librispeech,data/librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0020.flac,7176,Unknown,where the waves for an instant sank they came closer but not quite within grasping reach,data/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0025.flac,1320,Unknown,so uncas you had better take the lead while i will put on the skin again and trust to cunning for want of speed,-5,0.1,0.0,[]
mix_librispeech_2458,librispeech,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0023.flac,1580,Unknown,one could hardly hope for any upon so dry a day,data/librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0031.flac,7729,Unknown,he continued his pretended search and to give color to his errand made two arrests,0,0.2,0.0,[]
mix_librispeech_2459,librispeech,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0045.flac,3575,Unknown,i am not good enough for you and you must be kept from the contamination of too intimate society,data/librispeech/LibriSpeech/test-clean/6930/76324/6930-76324-0024.flac,6930,Unknown,they say illumination by candle light is the prettiest in the world,-5,0.5,0.0,[]
mix_librispeech_2460,librispeech,data/librispeech/LibriSpeech/test-clean/5142/33396/5142-33396-0003.flac,5142,Unknown,the rest of you off a viking he had three ships,data/librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0038.flac,5639,Unknown,just at the moment when the tears of the pitying beholders flowed fastest and their ejaculations were most expressive of despair leocadia gave signs of recovery and brought back gladness to the hearts of all,5,0.3,0.0,[]
mix_librispeech_2461,librispeech,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0032.flac,7176,Unknown,how you may be wondering are you to begin your masterpiece,data/librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0005.flac,6829,Unknown,the only thing necessary was to fix seth reynolds and this hopkins arranged personally,-5,0.5,0.0,[]
mix_librispeech_2462,librispeech,data/librispeech/LibriSpeech/test-clean/5683/32879/5683-32879-0010.flac,5683,Unknown,poor rachel her nature recoiled from deceit and she told at all events as much of the truth as she dared,data/librispeech/LibriSpeech/test-clean/1221/135767/1221-135767-0020.flac,1221,Unknown,in truth she seemed absolutely hidden behind it,-5,1.0,0.0,[]
mix_librispeech_2463,librispeech,data/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0013.flac,1320,Unknown,a circle of a few hundred feet in circumference was drawn and each of the party took a segment for his portion,data/librispeech/LibriSpeech/test-clean/4970/29093/4970-29093-0009.flac,4970,Unknown,philip therefore read diligently in the astor library planned literary works that should compel attention and nursed his genius,5,0.1,0.0,[]
mix_librispeech_2464,librispeech,data/librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0009.flac,1188,Unknown,now you will see in these studies that the moment the white is inclosed properly and harmonized with the other hues it becomes somehow more precious and pearly than the white paper and that i am not afraid to leave a whole field of untreated white paper all round it being sure that even the little diamonds in the round window will tell as jewels if they are gradated justly,data/librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0016.flac,7176,Unknown,this would be an easy way of doing it but it would not be the best way for the reason that it is too easy to call attention to itself,5,0.4,0.0,[]
mix_librispeech_2465,librispeech,data/librispeech/LibriSpeech/test-clean/5683/32865/5683-32865-0016.flac,5683,Unknown,oh i know that's lorne brandon,data/librispeech/LibriSpeech/test-clean/672/122797/672-122797-0001.flac,672,Unknown,the place he had was a very good one the sun shone on him as to fresh air there was enough of that and round him grew many large sized comrades pines as well as firs,5,0.1,0.0,[]
mix_librispeech_2466,librispeech,data/librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0039.flac,1580,Unknown,and they are all in for this examination yes,data/librispeech/LibriSpeech/test-clean/4992/41797/4992-41797-0002.flac,4992,Unknown,grandfather was alexander carey l l d doctor of laws that is,5,0.2,0.0,[]
mix_librispeech_2467,librispeech,data/librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0002.flac,8463,Unknown,even so i had just returned from an arduous journey exhausted and badly needing a rest,data/librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0012.flac,3575,Unknown,you will say that a woman has no need of such a caution there can be no peril in it for her,0,1.0,0.0,[]
